Estado,Clave municipal,Municipio,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
Michoacán de Ocampo,16024,Cherán, 160.09 , 131.15 , 5.97 ," 2,265.79 ", 716.78 ," 2,000.97 ", 131.47 
Michoacán de Ocampo,16025,Chilchota, 225.73 , 190.07 , 7.69 ," 2,800.30 ", 754.39 ," 2,456.38 ", 167.86 
Michoacán de Ocampo,16026,Chinicuila, 76.55 , 44.55 , 2.07 , 594.59 , 162.50 ," 5,934.09 ", 53.46 
Michoacán de Ocampo,16027,Chucándiro, 46.03 , 31.22 , 1.31 , 585.63 , 330.17 ," 2,795.23 ", 39.77 
Michoacán de Ocampo,16028,Churintzio, 150.79 , 91.83 , 3.45 ," 1,185.18 ", 583.11 ," 2,867.07 ", 63.87 
Michoacán de Ocampo,16029,Churumuco, 183.64 , 118.82 , 4.25 ," 1,223.60 ", 357.46 ," 6,675.50 ", 104.51 
Michoacán de Ocampo,16030,Ecuandureo, 109.65 , 69.22 , 3.72 ," 1,447.09 ", 692.58 ," 3,439.75 ", 58.00 
Michoacán de Ocampo,16031,Epitacio Huerta, 277.86 , 195.26 , 7.75 ," 3,256.42 "," 1,779.51 "," 6,876.58 ", 163.82 
Michoacán de Ocampo,16032,Erongarícuaro, 192.85 , 158.87 , 7.41 ," 1,730.69 ", 626.70 ," 2,000.55 ", 97.78 
Michoacán de Ocampo,16033,Gabriel Zamora, 219.73 , 144.58 , 10.91 ," 3,051.90 ", 893.46 ," 5,046.80 ", 115.27 
Michoacán de Ocampo,16034,Hidalgo," 1,068.36 ", 880.17 , 32.12 ," 15,048.40 "," 2,877.10 "," 5,632.57 ", 367.67 
Michoacán de Ocampo,16035,La Huacana, 511.49 , 300.73 , 18.31 ," 3,909.32 ", 948.43 ," 12,930.55 ", 279.23 
Michoacán de Ocampo,16036,Huandacareo, 58.85 , 41.63 , 2.71 ," 1,427.29 ", 652.26 ," 6,644.86 ", 46.15 
Michoacán de Ocampo,16037,Huaniqueo, 147.22 , 89.40 , 3.34 ," 1,226.47 ", 654.61 ," 5,054.65 ", 64.42 
Michoacán de Ocampo,16038,Huetamo, 720.46 , 481.31 , 19.43 ," 7,796.98 "," 1,423.46 "," 8,176.32 ", 202.99 
Michoacán de Ocampo,16039,Huiramba, 50.89 , 36.75 , 1.82 , 747.48 , 551.67 ," 1,609.83 ", 39.51 
Michoacán de Ocampo,16040,Indaparapeo, 251.10 , 193.99 , 8.28 ," 2,077.74 ", 667.87 ," 2,860.01 ", 99.79 
Michoacán de Ocampo,16041,Irimbo, 469.73 , 410.55 , 6.47 ," 2,169.90 "," 1,049.72 "," 3,292.38 ", 62.71 
Michoacán de Ocampo,16042,Ixtlán, 119.07 , 72.54 , 3.42 ," 1,271.51 ", 886.67 ," 4,694.74 ", 64.47 
Michoacán de Ocampo,16043,Jacona, 146.74 , 108.90 , 7.19 ," 6,666.39 "," 1,419.89 "," 4,895.98 ", 109.11 
Michoacán de Ocampo,16044,Jiménez, 249.79 , 161.12 , 6.08 ," 1,873.63 ", 870.60 ," 2,781.00 ", 139.66 
Michoacán de Ocampo,16045,Jiquilpan, 245.61 , 176.59 , 22.50 ," 5,080.62 "," 1,253.01 "," 4,973.90 ", 126.37 
Michoacán de Ocampo,16046,Juárez, 96.47 , 71.05 , 4.53 ," 3,229.86 "," 1,070.22 "," 4,210.93 ", 48.15 
Michoacán de Ocampo,16047,Jungapeo, 166.67 , 112.25 , 22.42 ," 2,988.09 ", 808.05 ," 4,521.35 ", 99.70 
Michoacán de Ocampo,16048,Lagunillas, 43.36 , 30.05 , 1.87 , 504.32 , 605.14 ," 2,066.90 ", 554.10 
Michoacán de Ocampo,16049,Madero, 155.44 , 116.46 , 5.23 ," 1,937.56 ", 380.86 ," 1,474.33 ", 114.68 
Michoacán de Ocampo,16050,Maravatío, 748.55 , 547.49 , 26.90 ," 9,295.06 "," 2,264.63 "," 4,588.61 ", 491.36 
Michoacán de Ocampo,16051,Marcos Castellanos, 85.15 , 56.82 , 2.87 ," 1,680.67 ", 763.13 ," 3,517.20 ", 50.46 
Michoacán de Ocampo,16052,Lázaro Cárdenas," 3,786.73 "," 2,343.09 "," 9,440.07 "," 21,684.34 "," 12,279.13 "," 10,747.66 ", 373.33 
Michoacán de Ocampo,16053,Morelia," 2,742.13 "," 2,027.79 ", 528.84 ," 126,491.47 "," 25,893.23 "," 31,020.43 "," 2,415.45 "
Michoacán de Ocampo,16054,Morelos, 91.91 , 67.60 , 2.83 ," 1,202.01 ", 517.89 ," 1,810.26 ", 103.69 
Michoacán de Ocampo,16055,Múgica, 263.53 , 184.74 , 10.30 ," 4,699.21 "," 1,760.50 "," 6,945.97 ", 487.48 
Michoacán de Ocampo,16056,Nahuatzen, 213.95 , 170.24 , 7.00 ," 2,261.68 ", 674.41 ," 1,947.17 ", 204.20 
Michoacán de Ocampo,16057,Nocupétaro, 86.48 , 61.00 , 2.90 ," 1,032.79 ", 328.97 ," 6,112.93 ", 43.62 
Michoacán de Ocampo,16058,Nuevo Parangaricutiro, 133.67 , 99.86 , 4.49 ," 2,844.01 ", 921.25 ," 2,220.42 ", 43.57 
Michoacán de Ocampo,16059,Nuevo Urecho, 123.34 , 91.48 , 7.92 , 978.62 , 588.70 ," 3,418.71 ", 56.14 
Michoacán de Ocampo,16060,Numarán, 210.26 , 138.85 , 6.05 ," 1,844.87 ", 962.49 ," 3,670.22 ", 104.75 
Michoacán de Ocampo,16061,Ocampo, 198.27 , 162.13 , 8.37 ," 4,520.10 "," 1,165.31 "," 2,098.30 ", 127.43 
Michoacán de Ocampo,16062,Pajacuarán, 354.64 , 247.83 , 9.28 ," 3,013.80 "," 1,086.62 "," 4,193.77 ", 389.55 
Michoacán de Ocampo,16063,Panindícuaro, 185.69 , 122.67 , 5.15 ," 1,865.33 ", 874.11 ," 6,436.85 ", 139.45 
Michoacán de Ocampo,16064,Parácuaro, 283.67 , 191.40 , 8.60 ," 2,798.78 "," 1,373.51 "," 11,370.62 ", 502.91 
Michoacán de Ocampo,16065,Paracho, 229.97 , 181.89 , 7.62 ," 3,122.29 "," 1,263.83 "," 3,775.95 ", 193.44 
Michoacán de Ocampo,16066,Pátzcuaro, 382.46 , 305.01 , 20.64 ," 8,938.01 "," 2,297.61 "," 5,150.28 ", 252.01 
Michoacán de Ocampo,16067,Penjamillo, 529.35 , 349.92 , 13.67 ," 3,519.32 ", 952.78 ," 3,939.28 ", 229.97 
Michoacán de Ocampo,16068,Peribán, 165.00 , 107.58 , 8.54 ," 3,494.34 "," 1,238.72 "," 3,980.09 ", 55.58 
Michoacán de Ocampo,16069,La Piedad, 513.56 , 353.19 , 56.03 ," 12,408.33 "," 2,842.73 "," 6,717.30 ", 319.05 
Michoacán de Ocampo,16070,Purépero, 60.07 , 41.83 , 3.00 ," 2,627.89 ", 752.04 ," 2,568.36 ", 69.43 
Michoacán de Ocampo,16071,Puruándiro, 617.76 , 408.44 , 19.21 ," 9,039.72 "," 1,647.06 "," 5,931.18 ", 337.75 
Michoacán de Ocampo,16072,Queréndaro, 157.71 , 116.54 , 6.27 ," 3,637.28 ", 915.10 ," 3,251.87 ", 86.55 
Michoacán de Ocampo,16073,Quiroga, 257.32 , 214.38 , 13.98 ," 3,856.17 ", 800.82 ," 2,490.91 ", 109.88 
Michoacán de Ocampo,16074,Cojumatlán de Régules, 97.58 , 73.94 , 3.02 ," 1,279.35 ", 473.81 ," 4,512.61 ", 51.11 
Michoacán de Ocampo,16075,Los Reyes, 547.43 , 312.83 , 43.24 ," 10,131.11 "," 2,569.78 "," 4,139.28 ", 214.06 
Michoacán de Ocampo,16076,Sahuayo, 313.28 , 241.46 , 12.75 ," 12,029.60 "," 2,089.17 "," 6,423.62 ", 139.43 
Michoacán de Ocampo,16077,San Lucas, 186.49 , 128.44 , 6.60 ," 2,728.47 ", 907.62 ," 7,499.79 ", 91.22 
Michoacán de Ocampo,16078,Santa Ana Maya, 137.22 , 99.95 , 3.06 ," 1,342.49 ", 786.19 ," 3,965.56 ", 63.18 
Michoacán de Ocampo,16079,Salvador Escalante, 343.74 , 251.74 , 11.29 ," 4,329.16 "," 1,410.55 "," 4,348.76 ", 248.39 
Michoacán de Ocampo,16080,Senguio, 205.35 , 158.66 , 6.32 ," 2,201.86 ", 707.99 ," 1,624.89 ", 137.59 
Michoacán de Ocampo,16081,Susupuato, 94.32 , 68.91 , 3.03 ," 1,510.72 ", 594.82 ," 3,194.90 ", 52.94 
Michoacán de Ocampo,16082,Tacámbaro," 1,270.77 ", 790.84 , 24.26 ," 7,192.04 "," 1,739.95 "," 4,541.95 ", 243.06 
Michoacán de Ocampo,16083,Tancítaro, 240.19 , 158.15 , 8.53 ," 3,586.89 "," 1,256.09 "," 3,515.30 ", 105.02 
Michoacán de Ocampo,16084,Tangamandapio, 170.77 , 129.52 , 6.13 ," 2,731.89 ", 827.09 ," 3,713.80 ", 86.77 
Michoacán de Ocampo,16085,Tangancícuaro, 226.08 , 138.79 , 7.01 ," 4,082.51 "," 1,110.21 "," 4,372.49 ", 140.09 
Michoacán de Ocampo,16086,Tanhuato, 372.29 , 247.89 , 9.85 ," 2,918.11 ", 975.64 ," 4,703.52 ", 193.67 
Michoacán de Ocampo,16087,Taretan, 652.11 , 393.06 , 26.92 ," 2,065.12 ", 838.78 ," 2,591.32 "," 2,184.65 "
Michoacán de Ocampo,16088,Tarímbaro, 246.50 , 175.50 , 10.04 ," 4,655.69 "," 1,345.51 "," 5,838.37 ", 251.92 
Michoacán de Ocampo,16089,Tepalcatepec, 584.87 , 344.88 , 17.19 ," 4,062.33 "," 1,205.38 "," 6,716.14 ", 399.39 
Michoacán de Ocampo,16090,Tingambato, 110.25 , 85.76 , 3.84 ," 1,197.33 ", 756.64 ," 3,592.58 ", 87.08 
Michoacán de Ocampo,16091,Tingüindín, 101.18 , 69.18 , 5.87 ," 1,892.62 "," 1,008.19 "," 2,772.51 ", 44.85 
Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero, 197.04 , 125.26 , 4.44 ," 1,298.04 ", 295.83 ," 4,374.49 ", 124.38 
Michoacán de Ocampo,16093,Tlalpujahua, 266.21 , 214.71 , 11.85 ," 7,152.89 "," 1,737.91 "," 2,840.42 ", 146.73 
Michoacán de Ocampo,16094,Tlazazalca, 48.00 , 32.38 , 1.81 ," 1,270.17 ", 507.04 ," 2,914.20 ", 22.33 
Michoacán de Ocampo,16095,Tocumbo," 1,583.14 ", 930.16 , 11.83 ," 2,585.99 ", 738.15 ," 3,242.95 ", 60.72 
Michoacán de Ocampo,16096,Tumbiscatío, 182.40 , 124.81 , 9.42 ," 1,566.94 ", 177.90 ," 2,402.08 ", 88.60 
Michoacán de Ocampo,16097,Turicato, 398.05 , 304.76 , 21.06 ," 3,915.77 ", 688.75 ," 6,908.74 ", 181.77 
Michoacán de Ocampo,16098,Tuxpan, 192.39 , 145.60 , 7.15 ," 2,791.63 ", 828.70 ," 2,854.47 ", 118.99 
Michoacán de Ocampo,16099,Tuzantla, 178.86 , 119.92 , 5.42 ," 2,488.75 ", 556.73 ," 3,609.45 ", 92.23 
Michoacán de Ocampo,16100,Tzintzuntzan, 105.28 , 85.81 , 4.72 ," 1,358.02 ", 500.34 ," 1,836.41 ", 78.52 
Michoacán de Ocampo,16101,Tzitzio, 121.51 , 83.13 , 4.57 ," 1,047.38 ", 174.17 ," 1,468.02 ", 89.93 
Michoacán de Ocampo,16102,Uruapan," 1,151.86 ", 906.22 , 259.83 ," 36,327.92 "," 7,651.52 "," 11,409.14 ", 916.95 
Michoacán de Ocampo,16103,Venustiano Carranza, 436.81 , 305.08 , 11.35 ," 3,961.55 "," 1,402.58 "," 4,521.72 ", 219.39 
Michoacán de Ocampo,16104,Villamar, 302.15 , 206.12 , 8.10 ," 2,545.57 ", 901.05 ," 4,259.85 ", 143.67 
Michoacán de Ocampo,16105,Vista Hermosa, 591.10 , 338.63 , 13.79 ," 3,699.25 "," 1,271.29 "," 3,715.80 ", 243.63 
Michoacán de Ocampo,16106,Yurécuaro, 342.20 , 233.72 , 11.27 ," 5,157.95 "," 1,366.64 "," 5,028.73 ", 195.27 
Michoacán de Ocampo,16107,Zacapu, 933.83 , 768.52 , 20.71 ," 10,202.92 "," 1,857.32 "," 6,724.10 ", 311.89 
Michoacán de Ocampo,16108,Zamora, 556.29 , 395.60 , 72.82 ," 25,487.58 "," 4,469.81 "," 9,540.81 ", 350.06 
Michoacán de Ocampo,16109,Zináparo, 131.02 , 88.52 , 2.76 , 903.56 , 623.97 ," 2,585.02 ", 54.05 
Michoacán de Ocampo,16110,Zinapécuaro, 549.81 , 392.50 , 25.24 ," 12,130.78 "," 2,548.19 "," 3,876.20 ", 180.54 
Michoacán de Ocampo,16111,Ziracuaretiro, 93.58 , 64.50 , 4.24 ," 1,825.37 ", 878.33 ," 2,349.02 ", 784.94 
Michoacán de Ocampo,16112,Zitácuaro, 963.31 , 760.02 , 46.08 ," 25,355.28 "," 5,492.00 "," 8,192.28 ", 403.11 
Michoacán de Ocampo,16113,José Sixto Verduzco, 682.88 , 420.26 , 19.16 ," 4,862.50 "," 1,511.21 "," 5,673.19 ", 293.25 
Morelos,17001,Amacuzac, 146.49 , 115.07 , 9.19 ," 1,354.86 "," 1,226.39 "," 5,574.98 ", 277.23 
Morelos,17002,Atlatlahucan, 189.33 , 149.34 , 21.62 ," 2,751.94 "," 2,051.82 "," 4,674.88 ", 83.87 
Morelos,17003,Axochiapan, 493.53 , 392.40 , 23.24 ," 3,829.07 "," 1,913.07 "," 4,861.58 ", 205.07 
Morelos,17004,Ayala, 799.24 , 653.51 , 113.90 ," 7,478.44 "," 3,182.71 "," 8,413.98 ", 628.41 
Morelos,17005,Coatlán del Río, 86.94 , 69.60 , 4.43 , 893.79 , 847.68 ," 5,893.05 ", 66.69 
Morelos,17006,Cuautla," 3,263.92 "," 1,972.99 ", 128.33 ," 17,036.46 "," 9,274.40 "," 9,449.49 ", 317.92 
Morelos,17007,Cuernavaca, 935.35 , 699.88 , 303.68 ," 42,258.41 "," 22,967.11 "," 14,729.69 ", 643.29 
Morelos,17008,Emiliano Zapata, 233.72 , 174.75 , 68.04 ," 7,176.02 "," 7,902.13 "," 5,825.34 ", 175.26 
Morelos,17009,Huitzilac, 508.80 , 454.93 , 36.52 ," 4,989.78 "," 1,400.44 "," 2,339.48 ", 145.98 
Morelos,17010,Jantetelco, 217.38 , 156.56 , 11.94 ," 1,865.23 "," 1,464.52 "," 4,940.49 ", 144.24 
Morelos,17011,Jiutepec, 506.52 , 380.76 , 102.23 ," 17,277.21 "," 9,309.96 "," 9,102.35 ", 366.37 
Morelos,17012,Jojutla, 301.80 , 236.46 , 33.97 ," 4,735.93 "," 2,717.78 "," 5,326.88 ", 427.56 
Morelos,17013,Jonacatepec de Leandro Valle, 198.96 , 150.61 , 8.17 ," 1,740.68 "," 1,298.52 "," 5,414.90 ", 153.85 
Morelos,17014,Mazatepec, 73.46 , 57.55 , 6.05 , 865.18 ," 1,259.54 "," 5,637.55 ", 79.48 
Morelos,17015,Miacatlán, 216.58 , 170.69 , 11.71 ," 2,189.13 ", 997.06 ," 4,186.08 ", 654.26 
Morelos,17016,Ocuituco, 162.91 , 125.96 , 6.76 ," 1,624.63 "," 1,353.79 "," 3,724.10 ", 99.84 
Morelos,17017,Puente de Ixtla, 399.62 , 327.19 , 41.91 ," 4,745.17 "," 2,121.99 "," 5,409.72 ", 813.34 
Morelos,17018,Temixco, 285.38 , 226.72 , 48.56 ," 7,514.48 "," 4,014.39 "," 6,282.74 ", 193.92 
Morelos,17019,Tepalcingo, 383.99 , 292.79 , 15.52 ," 2,767.31 "," 1,147.86 "," 8,029.36 ", 499.22 
Morelos,17020,Tepoztlán, 271.30 , 227.41 , 28.43 ," 4,335.16 "," 2,057.22 "," 6,882.67 ", 134.58 
Morelos,17021,Tetecala, 47.91 , 36.59 , 3.13 , 536.37 , 649.36 ," 5,921.87 ", 458.17 
Morelos,17022,Tetela del Volcán, 119.43 , 101.59 , 5.62 ," 1,503.93 ", 759.39 ," 1,841.12 ", 70.72 
Morelos,17023,Tlalnepantla, 167.16 , 128.85 , 9.04 ," 1,515.53 ", 754.43 ," 2,169.22 ", 61.62 
Morelos,17024,Tlaltizapán de Zapata, 308.56 , 249.04 , 30.12 ," 4,243.98 "," 1,928.80 "," 7,219.87 ", 540.54 
Morelos,17025,Tlaquiltenango, 270.01 , 203.30 , 20.42 ," 2,942.36 "," 1,207.67 "," 6,370.48 ", 206.44 
Morelos,17026,Tlayacapan, 86.93 , 68.06 , 7.90 ," 1,378.41 "," 1,164.52 "," 4,818.32 ", 65.47 
Morelos,17027,Totolapan, 100.99 , 78.32 , 4.42 ," 1,014.59 "," 1,240.04 "," 3,637.45 ", 73.27 
Morelos,17028,Xochitepec, 266.02 , 220.71 , 33.58 ," 5,030.75 "," 2,523.74 "," 5,270.05 ", 620.27 
Morelos,17029,Yautepec, 370.89 , 298.88 , 47.59 ," 8,260.80 "," 3,971.07 "," 6,232.50 ", 378.70 
Morelos,17030,Yecapixtla, 376.91 , 264.26 , 20.18 ," 3,997.34 "," 2,472.72 "," 5,436.39 "," 1,120.57 "
Morelos,17031,Zacatepec, 91.60 , 74.51 , 15.74 ," 2,847.99 "," 1,943.63 "," 4,909.66 ", 159.09 
Morelos,17032,Zacualpan de Amilpas, 96.59 , 71.73 , 4.14 , 914.29 ," 1,076.59 "," 3,340.65 ", 39.12 
Morelos,17033,Temoac, 115.43 , 88.97 , 5.13 ," 1,111.78 "," 1,370.43 "," 4,521.43 ", 64.12 
Nayarit,18001,Acaponeta, 428.10 , 315.47 , 11.59 ," 3,968.38 ", 949.78 ," 6,905.30 ", 193.63 
Nayarit,18002,Ahuacatlán, 317.08 , 275.25 , 20.33 ," 3,243.33 ", 702.21 ," 7,938.96 ", 486.90 
Nayarit,18003,Amatlán de Cañas, 204.00 , 183.11 , 7.79 ," 1,965.78 ", 576.81 ," 5,892.31 ", 97.70 
Nayarit,18004,Compostela, 629.12 , 487.73 , 27.45 ," 8,313.17 "," 1,717.40 "," 9,703.50 ", 548.94 
Nayarit,18005,Huajicori, 265.63 , 228.81 , 19.14 ," 2,434.20 ", 166.90 ," 5,447.11 ", 139.04 
Nayarit,18006,Ixtlán del Río, 154.28 , 134.37 , 8.04 ," 3,377.78 ", 887.27 ," 5,508.84 ", 129.00 
Nayarit,18007,Jala, 199.11 , 170.12 , 10.41 ," 2,121.76 ", 332.77 ," 3,718.68 ", 106.57 
Nayarit,18008,Xalisco, 415.51 , 333.36 , 35.14 ," 6,882.66 "," 1,516.52 "," 5,025.52 ", 775.10 
Nayarit,18009,Del Nayar, 572.14 , 473.98 , 35.97 ," 4,962.22 ", 274.72 ," 5,228.43 ", 399.04 
Nayarit,18010,Rosamorada, 637.07 , 460.16 , 19.47 ," 4,159.50 ", 990.84 ," 6,519.07 ", 261.77 
Nayarit,18011,Ruíz, 148.04 , 117.67 , 5.12 ," 2,282.75 ", 580.56 ," 6,971.08 ", 224.02 
Nayarit,18012,San Blas, 306.07 , 209.42 , 11.77 ," 3,648.70 ", 807.52 ," 3,668.55 ", 402.19 
Nayarit,18013,San Pedro Lagunillas, 237.00 , 197.32 , 13.68 ," 1,829.77 ", 863.23 ," 6,264.01 ", 99.02 
Nayarit,18014,Santa María del Oro, 618.78 , 520.14 , 45.80 ," 4,643.24 "," 1,043.61 "," 5,171.52 "," 1,210.43 "
Nayarit,18015,Santiago Ixcuintla," 1,098.26 ", 790.17 , 51.57 ," 9,796.47 "," 1,973.97 "," 6,757.57 ", 586.63 
Nayarit,18016,Tecuala, 882.40 , 585.64 , 31.27 ," 5,543.34 "," 1,483.91 "," 4,111.31 ", 272.66 
Nayarit,18017,Tepic," 3,196.60 "," 2,257.74 ", 251.77 ," 54,108.95 "," 9,562.80 "," 19,869.32 "," 2,835.74 "
Nayarit,18018,Tuxpan, 273.24 , 184.81 , 7.16 ," 2,751.63 "," 1,038.74 "," 5,207.89 ", 129.92 
Nayarit,18019,La Yesca," 1,004.67 ", 886.31 , 63.41 ," 8,361.71 ", 419.21 ," 2,902.22 ", 234.90 
Nayarit,18020,Bahía de Banderas, 331.04 , 269.12 , 17.27 ," 10,811.10 "," 2,142.70 "," 10,195.12 ", 278.72 
Nuevo León,19001,Abasolo, 5.02 , 3.46 , 0.44 , 144.51 , 219.45 , 541.05 , 4.42 
Nuevo León,19002,Agualeguas, 110.32 , 21.38 , 0.83 , 210.89 , 157.12 , 240.88 , 175.53 
Nuevo León,19003,Los Aldamas, 12.11 , 3.64 , 0.63 , 55.75 , 165.91 , 272.91 , 18.02 
Nuevo León,19004,Allende, 82.97 , 46.43 , 1.79 ," 3,578.83 "," 1,715.97 "," 4,668.94 ", 316.54 
Nuevo León,19005,Anáhuac, 182.94 , 44.04 , 2.83 , 676.09 , 457.26 , 763.94 , 173.53 
Nuevo León,19006,Apodaca," 1,025.00 ", 699.34 , 25.86 ," 31,949.77 "," 11,035.93 "," 19,539.87 ", 861.08 
Nuevo León,19007,Aramberri, 923.99 , 302.93 , 38.11 ," 2,042.43 "," 1,062.31 "," 1,016.26 ", 319.13 
Nuevo León,19008,Bustamante, 42.60 , 11.92 , 0.66 , 138.83 , 204.15 , 497.49 , 44.37 
Nuevo León,19009,Cadereyta Jiménez," 1,506.48 ", 698.56 ," 8,736.24 "," 8,793.27 "," 6,536.20 "," 7,496.01 ", 872.82 
Nuevo León,19010,El Carmen, 76.83 , 45.68 , 22.49 , 132.14 , 306.75 ," 1,131.01 ", 85.57 
Nuevo León,19011,Cerralvo, 92.06 , 27.37 , 1.88 , 636.52 , 360.52 , 847.59 , 808.65 
Nuevo León,19012,Ciénega de Flores, 160.34 , 113.77 , 97.73 ," 2,227.73 "," 1,704.82 "," 3,674.58 ", 79.12 
Nuevo León,19013,China, 359.47 , 70.23 , 2.19 , 777.18 , 376.85 , 705.88 , 143.00 
Nuevo León,19014,Doctor Arroyo," 2,171.54 ", 476.13 , 7.97 ," 2,476.71 ", 534.22 ," 1,543.77 ", 688.83 
Nuevo León,19015,Doctor Coss, 23.74 , 7.18 , 0.92 , 119.05 , 338.25 , 756.06 , 25.78 
Nuevo León,19016,Doctor González, 45.59 , 14.40 , 0.28 , 181.57 , 266.69 ," 1,004.68 ", 888.42 
Nuevo León,19017,Galeana," 3,419.24 ", 639.54 , 5.16 ," 2,091.26 ", 581.06 ," 1,604.69 ", 375.65 
Nuevo León,19018,García," 2,300.30 "," 1,339.24 ", 576.14 ," 7,266.87 "," 4,099.73 "," 4,766.80 ", 416.90 
Nuevo León,19019,San Pedro Garza García, 354.84 , 250.72 , 53.16 ," 18,442.41 "," 5,192.45 "," 5,273.05 ", 182.12 
Nuevo León,19020,General Bravo, 159.23 , 61.18 , 15.57 , 655.84 , 740.79 ," 1,103.48 ", 90.10 
Nuevo León,19021,General Escobedo," 1,004.33 ", 614.38 , 24.31 ," 18,538.54 "," 5,500.58 "," 10,056.97 ", 490.29 
Nuevo León,19022,General Terán, 456.98 , 99.70 , 2.01 , 915.55 , 783.57 ," 2,785.30 ", 501.33 
Nuevo León,19023,General Treviño, 273.40 , 79.52 , 23.88 , 400.86 , 851.73 , 724.21 , 27.54 
Nuevo León,19024,General Zaragoza, 153.47 , 51.05 , 1.31 , 354.19 , 119.87 , 643.03 , 132.14 
Nuevo León,19025,General Zuazua, 75.84 , 47.57 , 1.06 ," 1,347.91 ", 657.57 ," 2,634.69 ", 209.84 
Nuevo León,19026,Guadalupe, 803.34 , 552.74 , 24.03 ," 49,690.04 "," 13,698.37 "," 18,048.05 ", 747.83 
Nuevo León,19027,Los Herreras, 17.35 , 5.20 , 0.69 , 88.69 , 242.28 , 577.63 , 34.99 
Nuevo León,19028,Higueras, 65.05 , 20.32 , 6.23 , 152.81 , 249.21 , 164.51 , 150.49 
Nuevo León,19029,Hualahuises, 35.72 , 13.09 , 0.50 , 302.82 ," 1,224.49 "," 5,217.55 ", 247.94 
Nuevo León,19030,Iturbide, 233.79 , 190.13 , 19.14 ," 2,242.99 ", 153.08 , 575.30 , 134.99 
Nuevo León,19031,Juárez, 263.26 , 187.65 , 5.58 ," 8,031.96 "," 2,573.99 "," 4,747.56 ", 671.90 
Nuevo León,19032,Lampazos de Naranjo, 492.09 , 264.15 , 336.05 , 38.15 , 370.77 , 268.61 , 94.11 
Nuevo León,19033,Linares, 887.98 , 230.80 , 51.10 ," 3,760.35 "," 1,198.20 "," 3,215.66 ", 654.04 
Nuevo León,19034,Marín, 8.91 , 3.88 , 0.24 , 305.24 , 273.74 , 884.60 ," 1,171.54 "
Nuevo León,19035,Melchor Ocampo, 8.57 , 2.38 , 0.06 , 51.18 , 167.79 , 777.22 , 29.11 
Nuevo León,19036,Mier y Noriega, 98.99 , 41.87 , 1.06 , 340.85 , 213.04 , 695.62 , 174.80 
Nuevo León,19037,Mina, 205.03 , 45.90 , 1.61 , 334.58 , 191.40 , 314.37 , 128.22 
Nuevo León,19038,Montemorelos," 1,205.76 ", 346.35 , 102.03 ," 5,234.89 "," 3,546.06 "," 4,222.07 "," 1,642.26 "
Nuevo León,19039,Monterrey," 2,400.41 "," 1,614.15 "," 1,980.50 "," 119,590.94 "," 38,001.98 "," 38,909.20 "," 1,112.65 "
Nuevo León,19040,Parás, 26.31 , 13.06 , 3.04 , 89.87 , 506.40 , 183.23 , 32.03 
Nuevo León,19041,Pesquería," 1,439.12 "," 1,253.83 ", 44.80 ," 6,716.23 "," 9,972.14 "," 9,863.47 "," 2,118.66 "
Nuevo León,19042,Los Ramones, 151.19 , 34.47 , 1.81 , 330.26 , 620.28 ," 1,994.55 ", 122.58 
Nuevo León,19043,Rayones, 35.37 , 15.39 , 0.59 , 153.55 , 91.84 , 336.28 , 107.71 
Nuevo León,19044,Sabinas Hidalgo, 119.12 , 55.39 , 306.44 ," 2,480.13 ", 866.45 ," 1,761.61 ", 116.25 
Nuevo León,19045,Salinas Victoria, 169.57 , 71.31 , 44.67 ," 2,074.73 "," 1,401.35 "," 3,260.07 "," 1,650.62 "
Nuevo León,19046,San Nicolás de los Garza," 1,108.23 ", 764.02 , 144.23 ," 43,601.70 "," 14,230.02 "," 15,742.42 ", 526.21 
Nuevo León,19047,Hidalgo, 19.11 , 10.69 , 0.58 , 835.05 , 281.51 , 322.21 , 112.71 
Nuevo León,19048,Santa Catarina," 1,221.42 ", 700.52 , 24.41 ," 18,546.38 "," 5,850.46 "," 9,578.69 ", 379.63 
Nuevo León,19049,Santiago, 223.41 , 123.35 , 3.02 ," 4,848.47 "," 1,503.13 "," 2,325.52 ", 72.85 
Nuevo León,19050,Vallecillo, 58.89 , 11.15 , 0.25 , 88.16 , 252.68 ," 1,072.45 ", 87.05 
Nuevo León,19051,Villaldama, 35.44 , 10.14 , 0.67 , 229.73 , 278.20 , 711.29 , 43.42 
Oaxaca,20001,Abejones, 6.07 , 5.17 , 0.15 , 49.83 , 165.60 ," 3,369.95 ", 6.54 
Oaxaca,20002,Acatlán de Pérez Figueroa," 2,874.62 "," 1,797.94 ", 45.81 ," 4,033.89 "," 1,810.37 "," 32,365.23 ", 321.53 
Oaxaca,20003,Asunción Cacalotepec, 22.64 , 18.22 , 0.54 , 154.34 , 130.95 , 348.44 , 30.03 
Oaxaca,20004,Asunción Cuyotepeji, 7.58 , 6.56 , 0.15 , 48.77 , 173.12 , 398.31 , 6.59 
Oaxaca,20005,Asunción Ixtaltepec, 94.53 , 67.08 , 3.48 ," 1,712.22 "," 1,581.60 "," 17,824.38 ", 97.96 
Oaxaca,20006,Asunción Nochixtlán, 107.94 , 82.92 , 1.88 , 488.03 ," 1,247.24 "," 5,198.51 ", 107.33 
